taxon,dlc_id,hybrid,sex,name,current_resident,stud_book,dob,birth_month,estimated_dob,birth_type,birth_institution,litter_size,expected_gestation,estimated_concep,concep_month,dam_id,dam_name,dam_taxon,dam_dob,dam_age_at_concep_y,sire_id,sire_name,sire_taxon,sire_dob,sire_age_at_concep_y,dod,age_at_death_y,age_of_living_y,age_last_verified_y,age_max_live_or_dead_y,n_known_offspring,dob_estimated,weight_g,weight_date,month_of_weight,age_at_wt_d,age_at_wt_wk,age_at_wt_mo,age_at_wt_mo_no_dec,age_at_wt_y,change_since_prev_wt_g,days_since_prev_wt,avg_daily_wt_change_g,days_before_death,r_min_dam_age_at_concep_y,age_category,preg_status,expected_gestation_d,concep_date_if_preg,infant_dob_if_preg,days_before_inf_birth_if_preg,pct_preg_remain_if_preg,infant_lit_sz_if_preg
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2800,1997-10-15,10,1046,149.43,34.39,34,2.87,0,5,0,3822,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2800,1997-10-16,10,1047,149.57,34.42,34,2.87,0,1,0,3821,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2950,1997-10-20,10,1051,150.14,34.55,34,2.88,150,4,37.5,3817,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2820,1997-10-31,10,1062,151.71,34.92,34,2.91,-130,11,-11.82,3806,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2800,1997-11-02,11,1064,152,34.98,34,2.92,-20,2,-10,3804,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2730,1997-11-12,11,1074,153.43,35.31,35,2.94,-70,10,-7,3794,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2780,1997-11-19,11,1081,154.43,35.54,35,2.96,50,7,7.14,3787,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2870,1997-12-01,12,1093,156.14,35.93,35,2.99,90,12,7.5,3775,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2850,1997-12-22,12,1114,159.14,36.62,36,3.05,-20,21,-0.95,3754,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2620,1998-03-25,3,1207,172.43,39.68,39,3.31,-230,93,-2.47,3661,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,2680,1998-04-30,4,1243,177.57,40.87,40,3.41,60,36,1.67,3625,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3190,1998-07-09,7,1313,187.57,43.17,43,3.6,510,70,7.29,3555,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3170,1998-09-16,9,1382,197.43,45.44,45,3.79,-20,69,-0.29,3486,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3200,1998-10-07,10,1403,200.43,46.13,46,3.84,30,21,1.43,3465,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3150,1998-11-17,11,1444,206.29,47.47,47,3.96,-50,41,-1.22,3424,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3170,1998-12-15,12,1472,210.29,48.39,48,4.03,20,28,0.71,3396,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3290,1999-01-14,1,1502,214.57,49.38,49,4.12,120,30,4,3366,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3360,1999-02-11,2,1530,218.57,50.3,50,4.19,70,28,2.5,3338,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3240,1999-04-07,4,1585,226.43,52.11,52,4.34,-120,55,-2.18,3283,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3500,1999-05-25,5,1633,233.29,53.69,53,4.47,260,48,5.42,3235,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3540,1999-06-15,6,1654,236.29,54.38,54,4.53,40,21,1.9,3214,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3330,1999-07-06,7,1675,239.29,55.07,55,4.59,-210,21,-10,3193,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3540,1999-12-06,12,1828,261.14,60.1,60,5.01,210,153,1.37,3040,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3460,1999-12-30,12,1852,264.57,60.89,60,5.07,-80,24,-3.33,3016,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6610,N,M,NERO,N,162,1994-12-04,12,NA,CB,Duke Lemur Center,1,160,1994-06-27,6,6110,MARCELLA,PCOQ,1984-07-01,9.99,6207,Tiberius,PCOQ,1988-01-20,6.44,2008-04-02,13.34,NA,NA,13.34,6,NA,3440,2000-02-08,2,1892,270.29,62.2,62,5.18,-20,40,-0.5,2976,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,3580,1999-08-15,8,980,140,32.22,32,2.68,110,29,3.79,3627,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,3700,1999-08-16,8,981,140.14,32.25,32,2.69,120,1,120,3626,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,3940,1999-12-06,12,1093,156.14,35.93,35,2.99,240,112,2.14,3514,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,3980,1999-12-30,12,1117,159.57,36.72,36,3.06,40,24,1.67,3490,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4020,2000-02-08,2,1157,165.29,38.04,38,3.17,40,40,1,3450,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,3920,2000-03-28,3,1206,172.29,39.65,39,3.3,-100,49,-2.04,3401,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,3930,2000-03-31,3,1209,172.71,39.75,39,3.31,10,3,3.33,3398,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,3980,2000-04-04,4,1213,173.29,39.88,39,3.32,50,4,12.5,3394,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4020,2000-05-04,5,1243,177.57,40.87,40,3.41,40,30,1.33,3364,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4050,2000-06-13,6,1283,183.29,42.18,42,3.52,30,40,0.75,3324,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4240,2000-09-07,9,1369,195.57,45.01,45,3.75,190,86,2.21,3238,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4120,2000-09-29,9,1391,198.71,45.73,45,3.81,-120,22,-5.45,3216,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4230,2000-11-10,11,1433,204.71,47.11,47,3.93,110,42,2.62,3174,2.64,young_adult,P,160,2000-10-02,2001-03-11,121,0.75625,1
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4400,2000-12-20,12,1473,210.43,48.43,48,4.04,170,40,4.25,3134,2.64,young_adult,P,160,2000-10-02,2001-03-11,81,0.50625,1
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4520,2001-01-17,1,1501,214.43,49.35,49,4.11,120,28,4.29,3106,2.64,young_adult,P,160,2000-10-02,2001-03-11,53,0.33125,1
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4620,2001-02-20,2,1535,219.29,50.47,50,4.21,100,34,2.94,3072,2.64,young_adult,P,160,2000-10-02,2001-03-11,19,0.11875,1
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4320,2001-03-12,3,1555,222.14,51.12,51,4.26,-300,20,-15,3052,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4520,2001-04-11,4,1585,226.43,52.11,52,4.34,200,30,6.67,3022,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4440,2001-04-17,4,1591,227.29,52.31,52,4.36,-80,6,-13.33,3016,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4450,2001-04-24,4,1598,228.29,52.54,52,4.38,10,7,1.43,3009,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4630,2001-07-18,7,1683,240.43,55.33,55,4.61,180,85,2.12,2924,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6690,N,F,FAUSTINA,N,171,1996-12-08,12,NA,CB,Duke Lemur Center,1,160,1996-07-01,7,6398,PAULINA,PCOQ,1991-01-24,5.44,6450,VALENTINIAN,PCOQ,1991-11-02,4.67,2009-07-20,12.62,NA,NA,12.62,11,NA,4500,2001-09-24,9,1751,250.14,57.57,57,4.8,-130,68,-1.91,2856,2.64,young_adult,P,160,2001-09-19,2002-02-26,155,0.96875,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3400,1999-08-16,8,972,138.86,31.96,31,2.66,20,14,1.43,2110,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3640,1999-08-30,8,986,140.86,32.42,32,2.7,240,14,17.14,2096,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3590,1999-09-07,9,994,142,32.68,32,2.72,-50,8,-6.25,2088,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3470,1999-09-22,9,1009,144.14,33.17,33,2.76,-120,15,-8,2073,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3690,1999-10-13,10,1030,147.14,33.86,33,2.82,220,21,10.48,2052,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3680,1999-11-03,11,1051,150.14,34.55,34,2.88,-10,21,-0.48,2031,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3710,1999-11-29,11,1077,153.86,35.41,35,2.95,30,26,1.15,2005,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3740,2000-02-03,2,1143,163.29,37.58,37,3.13,30,66,0.45,1939,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3820,2000-02-07,2,1147,163.86,37.71,37,3.14,80,4,20,1935,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3540,2000-04-04,4,1204,172,39.58,39,3.3,-280,57,-4.91,1878,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3920,2000-04-25,4,1225,175,40.27,40,3.36,380,21,18.1,1857,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3810,2000-06-08,6,1269,181.29,41.72,41,3.48,-110,44,-2.5,1813,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3950,2000-07-09,7,1300,185.71,42.74,42,3.56,140,31,4.52,1782,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3950,2000-07-24,7,1315,187.86,43.23,43,3.6,0,15,0,1767,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3950,2000-09-07,9,1360,194.29,44.71,44,3.73,0,45,0,1722,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,3950,2000-09-14,9,1367,195.29,44.94,44,3.75,0,7,0,1715,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
PCOQ,6692,N,F,ALEXIANUS,N,172,1996-12-17,12,NA,CB,Duke Lemur Center,1,160,1996-07-10,7,6110,MARCELLA,PCOQ,1984-07-01,12.03,5944,TRAJAN,PCOQ,1980-07-01,16.04,2005-05-26,8.44,NA,NA,8.44,3,NA,4030,2000-09-28,9,1381,197.29,45.4,45,3.78,80,14,5.71,1701,2.64,young_adult,NP,NA,NA,NA,NA,NA,NA
